listing_id,neighbourhood,aspect,NA,PA,NSS
1265112065871742504,Sathon,check_in,1,0,-1.0
1265112065871742504,Sathon,cleanliness,3,1,-0.5
1265112065871742504,Sathon,communication,0,3,1.0
1265112065871742504,Sathon,location,0,2,1.0
1265112065871742504,Sathon,value,3,1,-0.5
1265134623422044334,Bang Phlat,cleanliness,1,1,0.0
1265134623422044334,Bang Phlat,communication,0,1,1.0
1265152440888894016,Vadhana,amenities,1,0,-1.0
1265152440888894016,Vadhana,check_in,1,0,-1.0
1265152440888894016,Vadhana,cleanliness,0,2,1.0
1265152440888894016,Vadhana,communication,0,10,1.0
1265152440888894016,Vadhana,location,0,4,1.0
1265194308432446802,Phra Nakhon,cleanliness,0,1,1.0
1265194308432446802,Phra Nakhon,communication,0,3,1.0
1265194308432446802,Phra Nakhon,location,1,4,0.6
1265194308432446802,Phra Nakhon,value,0,1,1.0
1265262359923446923,Khlong Toei,amenities,1,1,0.0
1265262359923446923,Khlong Toei,check_in,1,2,0.3333333333333333
1265262359923446923,Khlong Toei,cleanliness,1,5,0.6666666666666666
1265262359923446923,Khlong Toei,communication,1,16,0.8823529411764706
1265262359923446923,Khlong Toei,location,1,14,0.8666666666666667
1265262359923446923,Khlong Toei,value,0,3,1.0
1265628951937455754,Khlong San,amenities,0,1,1.0
1265628951937455754,Khlong San,check_in,0,1,1.0
1265628951937455754,Khlong San,cleanliness,0,2,1.0
1265628951937455754,Khlong San,communication,0,1,1.0
1265628951937455754,Khlong San,location,0,4,1.0
1265628951937455754,Khlong San,value,0,1,1.0
1265631156043302244,Vadhana,cleanliness,0,1,1.0
1265631156043302244,Vadhana,communication,0,5,1.0
1265631156043302244,Vadhana,location,0,2,1.0
1265748212614981179,Thon buri,cleanliness,0,1,1.0
1265748212614981179,Thon buri,communication,0,1,1.0
1265748212614981179,Thon buri,location,0,1,1.0
1265748212614981179,Thon buri,value,0,1,1.0
1265809380917692270,Khlong Toei,check_in,0,1,1.0
1265809380917692270,Khlong Toei,cleanliness,0,6,1.0
1265809380917692270,Khlong Toei,communication,0,3,1.0
1265809380917692270,Khlong Toei,location,0,11,1.0
1265822485427669827,Vadhana,amenities,0,1,1.0
1265822485427669827,Vadhana,communication,0,1,1.0
1265822485427669827,Vadhana,location,0,1,1.0
1265825609691045858,Din Daeng,cleanliness,0,1,1.0
1265861633674748531,Vadhana,check_in,1,0,-1.0
1265861633674748531,Vadhana,cleanliness,0,2,1.0
1265861633674748531,Vadhana,communication,0,3,1.0
1265861633674748531,Vadhana,location,1,6,0.7142857142857143
1265861633674748531,Vadhana,value,0,2,1.0
1266346895108728169,Chatu Chak,communication,0,2,1.0
1266346895108728169,Chatu Chak,location,0,1,1.0
1266346895108728169,Chatu Chak,value,0,1,1.0
1266384307916908470,Sathon,location,0,1,1.0
1266428447780879835,Pra Wet,cleanliness,0,2,1.0
1266428447780879835,Pra Wet,communication,0,2,1.0
1266428447780879835,Pra Wet,location,0,2,1.0
1266446775954716392,Huai Khwang,cleanliness,2,0,-1.0
1266610701986574702,Phra Khanong,cleanliness,0,2,1.0
1266610701986574702,Phra Khanong,communication,0,1,1.0
1266610701986574702,Phra Khanong,location,0,1,1.0
1266688149688589506,Phra Khanong,amenities,0,1,1.0
1266688149688589506,Phra Khanong,check_in,1,0,-1.0
1266688149688589506,Phra Khanong,cleanliness,0,2,1.0
1266688149688589506,Phra Khanong,communication,1,4,0.6
1266688149688589506,Phra Khanong,location,0,4,1.0
1266688149688589506,Phra Khanong,value,0,2,1.0
1266960827053819725,Phra Nakhon,cleanliness,0,1,1.0
1266979123322992337,Saphan Sung,amenities,0,3,1.0
1266979123322992337,Saphan Sung,cleanliness,0,4,1.0
1266979123322992337,Saphan Sung,communication,1,6,0.7142857142857143
1266979123322992337,Saphan Sung,location,0,1,1.0
1266979123322992337,Saphan Sung,value,0,1,1.0
1266983299304617348,Ratchathewi,amenities,0,1,1.0
1266983299304617348,Ratchathewi,check_in,0,1,1.0
1266983299304617348,Ratchathewi,cleanliness,0,9,1.0
1266983299304617348,Ratchathewi,communication,0,12,1.0
1266983299304617348,Ratchathewi,location,0,6,1.0
1266983299304617348,Ratchathewi,value,1,2,0.3333333333333333
1266983647145203232,Ratchathewi,amenities,1,2,0.3333333333333333
1266983647145203232,Ratchathewi,check_in,0,3,1.0
1266983647145203232,Ratchathewi,cleanliness,1,17,0.8888888888888888
1266983647145203232,Ratchathewi,communication,1,22,0.9130434782608695
1266983647145203232,Ratchathewi,location,0,17,1.0
1266983647145203232,Ratchathewi,value,0,4,1.0
1267045941817637880,Bang Kho laen,amenities,0,1,1.0
1267045941817637880,Bang Kho laen,cleanliness,0,2,1.0
1267045941817637880,Bang Kho laen,communication,0,1,1.0
1267045941817637880,Bang Kho laen,location,0,1,1.0
1267045941817637880,Bang Kho laen,value,1,3,0.5
1267046082371943787,Bang Kho laen,amenities,1,0,-1.0
1267046082371943787,Bang Kho laen,cleanliness,1,1,0.0
1267068294915945383,Ratchathewi,amenities,0,1,1.0
1267068294915945383,Ratchathewi,cleanliness,0,1,1.0
1267068294915945383,Ratchathewi,communication,0,2,1.0
1267068294915945383,Ratchathewi,location,0,3,1.0
1267154688205713481,Vadhana,amenities,0,5,1.0
1267154688205713481,Vadhana,check_in,0,1,1.0
1267154688205713481,Vadhana,cleanliness,0,13,1.0
1267154688205713481,Vadhana,communication,0,15,1.0
1267154688205713481,Vadhana,location,0,15,1.0
1267154688205713481,Vadhana,value,0,2,1.0
1267195798063612934,Sathon,amenities,0,1,1.0
1267195798063612934,Sathon,check_in,0,1,1.0
1267195798063612934,Sathon,cleanliness,1,4,0.6
1267195798063612934,Sathon,communication,1,7,0.75
1267195798063612934,Sathon,location,2,3,0.2
1267195798063612934,Sathon,value,2,2,0.0
1267248991349638865,Sathon,cleanliness,0,1,1.0
1267248991349638865,Sathon,communication,0,1,1.0
1267261401336592486,Sathon,communication,0,2,1.0
1267263036676593508,Vadhana,location,0,1,1.0
1267273099704066876,Sathon,amenities,1,1,0.0
1267273099704066876,Sathon,check_in,2,2,0.0
1267273099704066876,Sathon,cleanliness,0,3,1.0
1267273099704066876,Sathon,communication,1,3,0.5
1267273099704066876,Sathon,location,0,2,1.0
1267284010423340292,Sathon,cleanliness,0,1,1.0
1267284010423340292,Sathon,communication,0,1,1.0
1267284010423340292,Sathon,location,0,1,1.0
1267284010423340292,Sathon,value,0,1,1.0
1267377350130580541,Phra Nakhon,amenities,0,1,1.0
1267377350130580541,Phra Nakhon,cleanliness,0,5,1.0
1267377350130580541,Phra Nakhon,communication,0,14,1.0
1267377350130580541,Phra Nakhon,location,0,13,1.0
1267377350130580541,Phra Nakhon,value,0,2,1.0
1267636791437722587,Khlong Toei,check_in,0,1,1.0
1267636791437722587,Khlong Toei,cleanliness,0,4,1.0
1267636791437722587,Khlong Toei,communication,0,13,1.0
1267636791437722587,Khlong Toei,location,0,11,1.0
1267636791437722587,Khlong Toei,value,0,2,1.0
1267707600479758573,Vadhana,amenities,0,1,1.0
1267707600479758573,Vadhana,communication,0,1,1.0
1267707600479758573,Vadhana,location,0,1,1.0
1267837660396838006,Khlong San,cleanliness,0,6,1.0
1267837660396838006,Khlong San,communication,0,6,1.0
1267837660396838006,Khlong San,location,0,7,1.0
1267902161235019591,Vadhana,check_in,1,0,-1.0
1267902161235019591,Vadhana,communication,2,0,-1.0
1267902161235019591,Vadhana,value,1,0,-1.0
1267944931893448977,Phra Nakhon,cleanliness,0,1,1.0
1267944931893448977,Phra Nakhon,location,0,2,1.0
1267947974541988191,Phra Nakhon,cleanliness,0,1,1.0
1267947974541988191,Phra Nakhon,communication,0,1,1.0
1267947974541988191,Phra Nakhon,location,0,1,1.0
1267957975070089251,Phra Nakhon,amenities,0,1,1.0
1267957975070089251,Phra Nakhon,cleanliness,0,1,1.0
1267957975070089251,Phra Nakhon,location,0,1,1.0
1267961022463476070,Phra Nakhon,cleanliness,0,1,1.0
1267961022463476070,Phra Nakhon,location,0,1,1.0
1267967014514703643,Phra Khanong,amenities,0,2,1.0
1267967014514703643,Phra Khanong,check_in,1,1,0.0
1267967014514703643,Phra Khanong,cleanliness,0,12,1.0
1267967014514703643,Phra Khanong,communication,0,18,1.0
1267967014514703643,Phra Khanong,location,0,9,1.0
1267984480146322657,Vadhana,cleanliness,0,1,1.0
1267984480146322657,Vadhana,communication,0,2,1.0
1267984480146322657,Vadhana,location,0,1,1.0
1267999451192447744,Ratchathewi,amenities,0,1,1.0
1267999451192447744,Ratchathewi,cleanliness,0,3,1.0
1267999451192447744,Ratchathewi,communication,0,4,1.0
1267999451192447744,Ratchathewi,location,0,2,1.0
1267999451192447744,Ratchathewi,value,0,1,1.0
1268012822697254128,Ratchathewi,cleanliness,0,1,1.0
1268012822697254128,Ratchathewi,communication,0,3,1.0
1268012822697254128,Ratchathewi,location,0,3,1.0
1268012822697254128,Ratchathewi,value,0,1,1.0
1268037650263667608,Bang Phlat,cleanliness,0,6,1.0
1268037650263667608,Bang Phlat,communication,0,5,1.0
1268037650263667608,Bang Phlat,location,0,3,1.0
1268037650263667608,Bang Phlat,value,0,2,1.0
1268055703493480430,Khlong San,amenities,0,1,1.0
1268055703493480430,Khlong San,cleanliness,0,4,1.0
1268055703493480430,Khlong San,communication,0,1,1.0
1268055703493480430,Khlong San,location,1,1,0.0
1268077677541925554,Khlong Toei,amenities,0,1,1.0
1268077677541925554,Khlong Toei,cleanliness,0,6,1.0
1268077677541925554,Khlong Toei,communication,0,9,1.0
1268077677541925554,Khlong Toei,location,0,12,1.0
1268077677541925554,Khlong Toei,value,0,2,1.0
1268102412036460340,Din Daeng,amenities,0,1,1.0
1268102412036460340,Din Daeng,cleanliness,0,1,1.0
1268102412036460340,Din Daeng,communication,0,2,1.0
1268102412036460340,Din Daeng,location,0,2,1.0
1268459210549609123,Vadhana,amenities,0,3,1.0
1268459210549609123,Vadhana,check_in,0,1,1.0
1268459210549609123,Vadhana,cleanliness,1,8,0.7777777777777778
1268459210549609123,Vadhana,communication,1,19,0.9
1268459210549609123,Vadhana,location,0,15,1.0
1268459210549609123,Vadhana,value,1,0,-1.0
1268520096770122402,Vadhana,amenities,0,4,1.0
1268520096770122402,Vadhana,cleanliness,0,20,1.0
1268520096770122402,Vadhana,communication,0,17,1.0
1268520096770122402,Vadhana,location,0,28,1.0
1268534470167231855,Khlong Toei,amenities,1,0,-1.0
1268534470167231855,Khlong Toei,cleanliness,0,6,1.0
1268534470167231855,Khlong Toei,communication,1,2,0.3333333333333333
1268534470167231855,Khlong Toei,location,0,5,1.0
1268534470167231855,Khlong Toei,value,0,1,1.0
1268537574898762066,Vadhana,communication,0,2,1.0
1268537574898762066,Vadhana,location,0,2,1.0
1268626932934290880,Huai Khwang,amenities,3,0,-1.0
1268626932934290880,Huai Khwang,check_in,1,0,-1.0
1268626932934290880,Huai Khwang,cleanliness,0,4,1.0
1268626932934290880,Huai Khwang,communication,1,4,0.6
1268626932934290880,Huai Khwang,location,2,3,0.2
1268628362309775922,Huai Khwang,amenities,0,2,1.0
1268628362309775922,Huai Khwang,communication,0,1,1.0
1268628362309775922,Huai Khwang,location,0,1,1.0
1268628362309775922,Huai Khwang,value,0,1,1.0
1268631830727726540,Huai Khwang,cleanliness,1,0,-1.0
1268633201765371800,Huai Khwang,amenities,0,1,1.0
1268633201765371800,Huai Khwang,cleanliness,0,3,1.0
1268633201765371800,Huai Khwang,communication,0,2,1.0
1268633201765371800,Huai Khwang,location,0,2,1.0
1268646023811420058,Huai Khwang,location,0,1,1.0
1268736479257826589,Vadhana,cleanliness,0,1,1.0
1268736479257826589,Vadhana,communication,0,4,1.0
1268736479257826589,Vadhana,location,1,2,0.3333333333333333
1268736479257826589,Vadhana,value,0,2,1.0
1268762430566269457,Phra Nakhon,amenities,0,1,1.0
1268762430566269457,Phra Nakhon,cleanliness,0,3,1.0
1268762430566269457,Phra Nakhon,communication,0,9,1.0
1268762430566269457,Phra Nakhon,location,0,3,1.0
1268784256036417062,Sathon,cleanliness,0,4,1.0
1268784256036417062,Sathon,communication,0,7,1.0
1268784256036417062,Sathon,location,0,1,1.0
1268784256036417062,Sathon,value,0,1,1.0
1268923602732185529,Sathon,amenities,0,2,1.0
1268923602732185529,Sathon,cleanliness,1,4,0.6
1268923602732185529,Sathon,communication,0,5,1.0
1268923602732185529,Sathon,location,0,2,1.0
1268923602732185529,Sathon,value,0,1,1.0
1268930474598120224,Sathon,amenities,0,3,1.0
1268930474598120224,Sathon,cleanliness,0,2,1.0
1268930474598120224,Sathon,communication,0,6,1.0
1268930474598120224,Sathon,location,1,4,0.6
1268930474598120224,Sathon,value,1,0,-1.0
1268938342263925193,Sathon,amenities,1,2,0.3333333333333333
1268938342263925193,Sathon,cleanliness,0,6,1.0
1268938342263925193,Sathon,communication,0,9,1.0
1268938342263925193,Sathon,location,1,3,0.5
1268938342263925193,Sathon,value,0,1,1.0
1268943915594004480,Sathon,amenities,0,1,1.0
1268943915594004480,Sathon,check_in,0,1,1.0
1268943915594004480,Sathon,cleanliness,0,6,1.0
1268943915594004480,Sathon,communication,0,9,1.0
1268943915594004480,Sathon,location,0,5,1.0
1268943915594004480,Sathon,value,0,1,1.0
1269203324045742031,Sathon,amenities,0,1,1.0
1269203324045742031,Sathon,cleanliness,0,1,1.0
1269203324045742031,Sathon,communication,0,8,1.0
1269203324045742031,Sathon,location,0,7,1.0
1269240154028552553,Vadhana,communication,0,1,1.0
1269304928188175462,Sathon,check_in,0,1,1.0
1269304928188175462,Sathon,location,0,3,1.0
1269321339689154524,Sathon,check_in,1,0,-1.0
1269321339689154524,Sathon,cleanliness,0,2,1.0
1269321339689154524,Sathon,communication,0,3,1.0
1269321339689154524,Sathon,location,0,5,1.0
1269321339689154524,Sathon,value,0,2,1.0
1269353751352542734,Lak Si,check_in,0,1,1.0
1269353751352542734,Lak Si,cleanliness,0,1,1.0
1269353751352542734,Lak Si,communication,0,5,1.0
1269353751352542734,Lak Si,location,0,4,1.0
1269414953233071832,Vadhana,amenities,0,1,1.0
1269414953233071832,Vadhana,check_in,0,1,1.0
1269414953233071832,Vadhana,cleanliness,0,9,1.0
1269414953233071832,Vadhana,communication,2,6,0.5
1269414953233071832,Vadhana,location,0,5,1.0
1269418665495557090,Vadhana,amenities,0,2,1.0
1269418665495557090,Vadhana,cleanliness,0,20,1.0
1269418665495557090,Vadhana,communication,0,13,1.0
1269418665495557090,Vadhana,location,0,12,1.0
1269418665495557090,Vadhana,value,0,1,1.0
1269637382808829974,Phasi Charoen,location,0,3,1.0
1269818220228759643,Bang Rak,location,0,2,1.0
1269843066341947053,Huai Khwang,cleanliness,0,3,1.0
1269843066341947053,Huai Khwang,communication,1,1,0.0
1269843066341947053,Huai Khwang,location,1,1,0.0
1269843066341947053,Huai Khwang,value,0,1,1.0
1269849612345808323,Huai Khwang,cleanliness,0,2,1.0
1269849612345808323,Huai Khwang,communication,0,6,1.0
1269849612345808323,Huai Khwang,location,0,4,1.0
1269849612345808323,Huai Khwang,value,0,3,1.0
1269899915756740324,Bueng Kum,amenities,0,1,1.0
1269899915756740324,Bueng Kum,cleanliness,0,2,1.0
1269899915756740324,Bueng Kum,communication,0,3,1.0
1269899915756740324,Bueng Kum,location,0,2,1.0
1269899915756740324,Bueng Kum,value,0,1,1.0
1269918245255387006,Huai Khwang,location,0,1,1.0
1269939777370789369,Suanluang,cleanliness,0,1,1.0
1269939777370789369,Suanluang,communication,0,1,1.0
1269939777370789369,Suanluang,location,0,1,1.0
1269999464993416156,Bang Khae,cleanliness,0,1,1.0
1269999464993416156,Bang Khae,communication,0,1,1.0
1270006346510140622,Lak Si,communication,0,1,1.0
1270199475712603466,Huai Khwang,amenities,0,2,1.0
1270199475712603466,Huai Khwang,cleanliness,0,2,1.0
1270199475712603466,Huai Khwang,communication,0,5,1.0
1270199475712603466,Huai Khwang,location,0,4,1.0
1270199475712603466,Huai Khwang,value,0,2,1.0
1270277565034607207,Khlong Toei,amenities,0,1,1.0
1270277565034607207,Khlong Toei,cleanliness,0,8,1.0
1270277565034607207,Khlong Toei,communication,0,14,1.0
1270277565034607207,Khlong Toei,location,0,22,1.0
1270333971990551956,Lat Krabang,check_in,0,1,1.0
1270333971990551956,Lat Krabang,cleanliness,0,3,1.0
1270333971990551956,Lat Krabang,communication,1,6,0.7142857142857143
1270333971990551956,Lat Krabang,location,0,9,1.0
1270333971990551956,Lat Krabang,value,0,1,1.0
1270420294306764007,Vadhana,cleanliness,0,1,1.0
1270420294306764007,Vadhana,communication,0,1,1.0
1270656479293328980,Huai Khwang,cleanliness,0,1,1.0
1270854045183360008,Phra Khanong,cleanliness,0,5,1.0
1270854045183360008,Phra Khanong,communication,0,10,1.0
1270854045183360008,Phra Khanong,location,0,5,1.0
1270854045183360008,Phra Khanong,value,0,1,1.0
1270861687359391817,Don Mueang,amenities,0,1,1.0
1270861687359391817,Don Mueang,cleanliness,0,4,1.0
1270861687359391817,Don Mueang,communication,0,5,1.0
1270861687359391817,Don Mueang,location,0,3,1.0
1270861687359391817,Don Mueang,value,0,2,1.0
1270918641430694994,Bang Rak,amenities,0,2,1.0
1270918641430694994,Bang Rak,cleanliness,0,7,1.0
1270918641430694994,Bang Rak,communication,0,3,1.0
1270918641430694994,Bang Rak,location,0,2,1.0
1270918641430694994,Bang Rak,value,0,2,1.0
1271003636302648400,Huai Khwang,check_in,0,1,1.0
1271003636302648400,Huai Khwang,cleanliness,2,8,0.6
1271003636302648400,Huai Khwang,communication,1,9,0.8
1271003636302648400,Huai Khwang,location,0,1,1.0
1271003636302648400,Huai Khwang,value,0,3,1.0
1271295411590058140,Yan na wa,amenities,0,1,1.0
1271295411590058140,Yan na wa,cleanliness,0,1,1.0
1271295411590058140,Yan na wa,communication,0,4,1.0
1271295411590058140,Yan na wa,location,0,1,1.0
1271295411590058140,Yan na wa,value,0,1,1.0
1271474269694103366,Khlong Toei,cleanliness,0,1,1.0
1271474269694103366,Khlong Toei,communication,0,1,1.0
1271474269694103366,Khlong Toei,location,0,2,1.0
1271567320391143600,Bang Kapi,cleanliness,0,1,1.0
1271567320391143600,Bang Kapi,communication,0,4,1.0
1271582509193393880,Bang Kapi,cleanliness,0,4,1.0
1271582509193393880,Bang Kapi,communication,0,4,1.0
1271582509193393880,Bang Kapi,location,0,1,1.0
1271598628440773919,Sathon,cleanliness,0,1,1.0
1271598628440773919,Sathon,communication,0,1,1.0
1271598628440773919,Sathon,location,0,1,1.0
1271599966166284894,Khlong Toei,cleanliness,0,1,1.0
1271599966166284894,Khlong Toei,communication,0,2,1.0
1271599966166284894,Khlong Toei,location,0,3,1.0
1271621375803626844,Ratchathewi,amenities,0,1,1.0
1271621375803626844,Ratchathewi,check_in,1,0,-1.0
1271621375803626844,Ratchathewi,cleanliness,0,9,1.0
1271621375803626844,Ratchathewi,communication,0,7,1.0
1271621375803626844,Ratchathewi,location,1,11,0.8333333333333334
1271621735074749159,Sathon,amenities,0,1,1.0
1271621735074749159,Sathon,cleanliness,0,8,1.0
1271621735074749159,Sathon,communication,0,8,1.0
1271621735074749159,Sathon,location,0,7,1.0
1271621735074749159,Sathon,value,0,1,1.0
1271675007279872971,Phra Nakhon,cleanliness,0,2,1.0
1271675007279872971,Phra Nakhon,communication,0,1,1.0
1271675007279872971,Phra Nakhon,location,0,2,1.0
1271675007279872971,Phra Nakhon,value,0,1,1.0
1271686504082031817,Chatu Chak,location,0,1,1.0
1271686504082031817,Chatu Chak,value,0,1,1.0
1271711098227717795,Huai Khwang,location,2,0,-1.0
1271751272332009803,Bang Sue,amenities,0,1,1.0
1271751272332009803,Bang Sue,check_in,0,1,1.0
1271751272332009803,Bang Sue,cleanliness,0,3,1.0
1271751272332009803,Bang Sue,communication,1,4,0.6
1271751272332009803,Bang Sue,location,0,2,1.0
1271766181570901283,Phra Khanong,cleanliness,0,1,1.0
1271766181570901283,Phra Khanong,communication,0,1,1.0
1271766181570901283,Phra Khanong,location,0,1,1.0
1271854308982695902,Parthum Wan,amenities,0,4,1.0
1271854308982695902,Parthum Wan,cleanliness,0,5,1.0
1271854308982695902,Parthum Wan,communication,0,9,1.0
1271854308982695902,Parthum Wan,location,0,4,1.0
1271854308982695902,Parthum Wan,value,0,7,1.0
1271959117205065424,Phasi Charoen,amenities,0,1,1.0
1271959117205065424,Phasi Charoen,cleanliness,0,5,1.0
1271959117205065424,Phasi Charoen,communication,0,7,1.0
1271959117205065424,Phasi Charoen,location,0,5,1.0
1272060520963136449,Ratchathewi,amenities,0,1,1.0
1272060520963136449,Ratchathewi,cleanliness,0,3,1.0
1272060520963136449,Ratchathewi,communication,1,5,0.6666666666666666
1272060520963136449,Ratchathewi,location,1,4,0.6
1272060520963136449,Ratchathewi,value,0,5,1.0
1272105462942791611,Lak Si,communication,0,1,1.0
1272137372799181250,Phra Khanong,communication,0,3,1.0
1272137372799181250,Phra Khanong,location,0,3,1.0
1272137372799181250,Phra Khanong,value,0,1,1.0
1272168808844310850,Khlong Toei,amenities,0,2,1.0
1272168808844310850,Khlong Toei,cleanliness,0,6,1.0
1272168808844310850,Khlong Toei,communication,0,13,1.0
1272168808844310850,Khlong Toei,location,0,4,1.0
1272168808844310850,Khlong Toei,value,0,2,1.0
1272291228765250490,Vadhana,amenities,0,5,1.0
1272291228765250490,Vadhana,check_in,0,1,1.0
1272291228765250490,Vadhana,cleanliness,0,15,1.0
1272291228765250490,Vadhana,communication,0,16,1.0
1272291228765250490,Vadhana,location,1,7,0.75
1272291228765250490,Vadhana,value,0,4,1.0
1272295996438902493,Bang Khae,cleanliness,0,1,1.0
1272295996438902493,Bang Khae,communication,0,1,1.0
1272295996438902493,Bang Khae,location,0,1,1.0
1272303250953123289,Sathon,amenities,1,2,0.3333333333333333
1272303250953123289,Sathon,cleanliness,0,1,1.0
1272303250953123289,Sathon,communication,0,3,1.0
1272303250953123289,Sathon,location,0,3,1.0
1272303250953123289,Sathon,value,0,2,1.0
1272306060642986497,Parthum Wan,amenities,0,2,1.0
1272306060642986497,Parthum Wan,check_in,1,2,0.3333333333333333
1272306060642986497,Parthum Wan,cleanliness,2,10,0.6666666666666666
1272306060642986497,Parthum Wan,communication,3,14,0.6470588235294118
1272306060642986497,Parthum Wan,location,0,24,1.0
1272306060642986497,Parthum Wan,value,0,3,1.0
1272388382911776814,Vadhana,amenities,1,1,0.0
1272388382911776814,Vadhana,cleanliness,1,2,0.3333333333333333
1272388382911776814,Vadhana,location,0,2,1.0
1272388382911776814,Vadhana,value,0,3,1.0
1272464658580331915,Parthum Wan,amenities,0,2,1.0
1272464658580331915,Parthum Wan,check_in,0,1,1.0
1272464658580331915,Parthum Wan,cleanliness,0,6,1.0
1272464658580331915,Parthum Wan,communication,0,12,1.0
1272464658580331915,Parthum Wan,location,0,18,1.0
1272464658580331915,Parthum Wan,value,0,2,1.0
1272490606857776756,Parthum Wan,amenities,0,2,1.0
1272490606857776756,Parthum Wan,check_in,0,2,1.0
1272490606857776756,Parthum Wan,cleanliness,0,7,1.0
1272490606857776756,Parthum Wan,communication,0,10,1.0
1272490606857776756,Parthum Wan,location,2,13,0.7333333333333333
1272490606857776756,Parthum Wan,value,0,5,1.0
1272714348989141102,Vadhana,amenities,0,1,1.0
1272714348989141102,Vadhana,cleanliness,0,1,1.0
1272714348989141102,Vadhana,communication,0,3,1.0
1272714348989141102,Vadhana,location,0,3,1.0
1272752069837385800,Huai Khwang,check_in,1,0,-1.0
1272752069837385800,Huai Khwang,communication,0,2,1.0
1272752069837385800,Huai Khwang,location,0,3,1.0
1272786794296619804,Vadhana,communication,0,1,1.0
1272878316081760830,Ratchathewi,amenities,0,2,1.0
1272878316081760830,Ratchathewi,check_in,0,3,1.0
1272878316081760830,Ratchathewi,cleanliness,0,7,1.0
1272878316081760830,Ratchathewi,communication,0,10,1.0
1272878316081760830,Ratchathewi,location,1,9,0.8
1272878316081760830,Ratchathewi,value,0,4,1.0
1272992078380188237,Dusit,cleanliness,0,1,1.0
1273022994985937789,Khlong Toei,check_in,1,0,-1.0
1273022994985937789,Khlong Toei,cleanliness,0,5,1.0
1273022994985937789,Khlong Toei,communication,0,6,1.0
1273022994985937789,Khlong Toei,location,0,7,1.0
1273066063988288045,Huai Khwang,amenities,0,1,1.0
1273066063988288045,Huai Khwang,cleanliness,0,5,1.0
1273066063988288045,Huai Khwang,communication,0,6,1.0
1273066063988288045,Huai Khwang,location,0,6,1.0
1273066063988288045,Huai Khwang,value,0,2,1.0
1273142378050942570,Ratchathewi,amenities,0,3,1.0
1273142378050942570,Ratchathewi,cleanliness,0,2,1.0
1273142378050942570,Ratchathewi,communication,0,6,1.0
1273142378050942570,Ratchathewi,location,0,5,1.0
1273142378050942570,Ratchathewi,value,0,1,1.0
1273192211569107597,Phra Nakhon,cleanliness,0,1,1.0
1273192211569107597,Phra Nakhon,communication,0,1,1.0
1273192211569107597,Phra Nakhon,location,0,2,1.0
1273206620122912291,Phra Nakhon,location,0,1,1.0
1273206620122912291,Phra Nakhon,value,0,1,1.0
1273222325951734574,Phra Nakhon,check_in,1,0,-1.0
1273222325951734574,Phra Nakhon,cleanliness,0,3,1.0
1273222325951734574,Phra Nakhon,communication,0,1,1.0
1273222325951734574,Phra Nakhon,location,0,4,1.0
1273222325951734574,Phra Nakhon,value,0,1,1.0
1273224342464468887,Phra Nakhon,communication,0,1,1.0
1273452403912703137,Saphan Sung,amenities,0,1,1.0
1273452403912703137,Saphan Sung,cleanliness,0,6,1.0
1273452403912703137,Saphan Sung,communication,0,3,1.0
1273452403912703137,Saphan Sung,location,1,2,0.3333333333333333
1273452403912703137,Saphan Sung,value,0,2,1.0
1273547209795239641,Khlong San,check_in,0,1,1.0
1273547209795239641,Khlong San,cleanliness,0,3,1.0
1273547209795239641,Khlong San,communication,0,3,1.0
1273547209795239641,Khlong San,location,0,10,1.0
1273569020240054925,Vadhana,amenities,0,1,1.0
1273569020240054925,Vadhana,cleanliness,0,3,1.0
1273569020240054925,Vadhana,communication,0,2,1.0
1273569020240054925,Vadhana,location,0,6,1.0
1273569020240054925,Vadhana,value,0,1,1.0
1273573798482197169,Vadhana,amenities,0,2,1.0
1273573798482197169,Vadhana,check_in,0,1,1.0
1273573798482197169,Vadhana,cleanliness,0,14,1.0
1273573798482197169,Vadhana,communication,0,11,1.0
1273573798482197169,Vadhana,location,0,4,1.0
1273573798482197169,Vadhana,value,0,3,1.0
1273623640253249880,Phra Khanong,amenities,0,3,1.0
1273623640253249880,Phra Khanong,cleanliness,1,11,0.8333333333333334
1273623640253249880,Phra Khanong,communication,1,1,0.0
1273623640253249880,Phra Khanong,location,0,16,1.0
1273623640253249880,Phra Khanong,value,0,12,1.0
1273640514341775588,Khlong Toei,communication,0,3,1.0
1273640514341775588,Khlong Toei,location,0,3,1.0
1273655619251840177,Phra Khanong,amenities,0,1,1.0
1273655619251840177,Phra Khanong,cleanliness,0,2,1.0
1273655619251840177,Phra Khanong,communication,0,4,1.0
1273655619251840177,Phra Khanong,location,0,5,1.0
1273655619251840177,Phra Khanong,value,0,1,1.0
1273777665599919657,Parthum Wan,cleanliness,0,1,1.0
1273777665599919657,Parthum Wan,communication,0,4,1.0
1273780783731983920,Parthum Wan,cleanliness,0,2,1.0
1273780783731983920,Parthum Wan,communication,0,8,1.0
1273780783731983920,Parthum Wan,location,0,6,1.0
1273780783731983920,Parthum Wan,value,0,2,1.0
1273814652649613219,Phra Khanong,amenities,0,1,1.0
1273814652649613219,Phra Khanong,check_in,0,1,1.0
1273814652649613219,Phra Khanong,cleanliness,1,5,0.6666666666666666
1273814652649613219,Phra Khanong,communication,1,7,0.75
1273814652649613219,Phra Khanong,location,0,6,1.0
1273814652649613219,Phra Khanong,value,0,1,1.0
