listing_id,aspect,NSS_score
1112386701044294448,check_in,0.0
1112386701044294448,cleanliness,1.0
1112386701044294448,communication,0.75
1112386701044294448,location,0.3333333333333333
1112639967141808499,communication,1.0
1112685867342589716,cleanliness,1.0
1112685867342589716,communication,1.0
1112685867342589716,location,1.0
1112700736703498011,communication,1.0
1112700736703498011,location,1.0
1112715811666518236,amenities,1.0
1112715811666518236,communication,1.0
1112715811666518236,location,1.0
1112767408513843258,check_in,0.0
1112767408513843258,cleanliness,1.0
1112767408513843258,communication,1.0
1112767408513843258,location,1.0
1112767408513843258,value,1.0
1112855059346083602,amenities,0.5
1112855059346083602,check_in,-1.0
1112855059346083602,cleanliness,1.0
1112855059346083602,communication,1.0
1112855059346083602,location,1.0
1112855059346083602,value,1.0
1112877931610947567,amenities,1.0
1112877931610947567,communication,-1.0
1112877931610947567,location,0.3333333333333333
1112885660046437878,check_in,-1.0
1112885660046437878,cleanliness,0.5
1112885660046437878,communication,-0.3333333333333333
1112976519590670141,amenities,1.0
1112976519590670141,cleanliness,1.0
1112976519590670141,communication,1.0
1112976519590670141,location,0.5
1112989668502525415,cleanliness,1.0
1112989668502525415,communication,1.0
1112989668502525415,location,1.0
1112989668502525415,value,1.0
1113081542233045914,amenities,1.0
1113081542233045914,cleanliness,1.0
1113081542233045914,communication,1.0
1113081542233045914,location,0.7647058823529411
1113081542233045914,value,1.0
1113146258355182394,amenities,1.0
1113146258355182394,check_in,1.0
1113146258355182394,cleanliness,1.0
1113146258355182394,communication,1.0
1113146258355182394,location,0.6666666666666666
1113257819396295478,cleanliness,1.0
1113257819396295478,communication,1.0
1113257819396295478,location,0.0
1113257819396295478,value,1.0
1113318823775096147,amenities,-1.0
1113318823775096147,check_in,-1.0
1113318823775096147,communication,-1.0
1113318823775096147,location,0.0
1113318823775096147,value,-1.0
1113359610696092534,amenities,1.0
1113359610696092534,check_in,1.0
1113359610696092534,cleanliness,1.0
1113359610696092534,communication,1.0
1113359610696092534,location,1.0
1113359610696092534,value,1.0
1113425425214660879,communication,1.0
1113425425214660879,location,1.0
1113429681225752869,cleanliness,1.0
1113429681225752869,location,1.0
1113488604799701040,amenities,1.0
1113488604799701040,check_in,1.0
1113488604799701040,cleanliness,1.0
1113488604799701040,communication,0.8461538461538461
1113488604799701040,location,1.0
1113488604799701040,value,1.0
1113599187286369424,amenities,1.0
1113599187286369424,communication,1.0
1113599187286369424,location,1.0
1113628332411178554,communication,1.0
1113628332411178554,location,1.0
1113628332411178554,value,1.0
1113990419518780977,amenities,1.0
1113990419518780977,check_in,1.0
1113990419518780977,cleanliness,1.0
1113990419518780977,communication,1.0
1113990419518780977,location,1.0
1113990419518780977,value,1.0
1114022680633402347,amenities,1.0
1114022680633402347,check_in,1.0
1114022680633402347,cleanliness,1.0
1114022680633402347,communication,1.0
1114022680633402347,location,1.0
1114022680633402347,value,-1.0
1114127176356679407,amenities,1.0
1114127176356679407,cleanliness,1.0
1114127176356679407,communication,1.0
1114127176356679407,location,1.0
1114174672380873002,communication,1.0
1114174672380873002,location,1.0
1114247773820107789,cleanliness,0.3333333333333333
1114247773820107789,communication,1.0
1114247773820107789,location,1.0
1114247773820107789,value,1.0
1114267192509942750,cleanliness,1.0
1114267192509942750,communication,1.0
1114267192509942750,location,1.0
1114302034483559343,amenities,1.0
1114302034483559343,cleanliness,0.8095238095238095
1114302034483559343,communication,1.0
1114302034483559343,location,0.8181818181818182
1114302034483559343,value,1.0
1114324786684622221,location,1.0
1114353515230005489,location,1.0
1114353515230005489,value,1.0
1114420044162429029,amenities,1.0
1114420044162429029,check_in,1.0
1114420044162429029,cleanliness,1.0
1114420044162429029,communication,1.0
1114420044162429029,location,0.6
1114460213603689602,cleanliness,1.0
1114460213603689602,communication,1.0
1114460213603689602,location,1.0
1114460213603689602,value,1.0
1114462694344081873,amenities,1.0
1114462694344081873,check_in,1.0
1114462694344081873,cleanliness,0.8666666666666667
1114462694344081873,communication,0.92
1114462694344081873,location,1.0
1114462694344081873,value,1.0
1114474712013400973,amenities,0.0
1114474712013400973,cleanliness,0.0
1114474712013400973,communication,1.0
1114474712013400973,location,0.6
1114474712013400973,value,0.5
1114542737826997873,amenities,-1.0
1114542737826997873,cleanliness,1.0
1114542737826997873,communication,1.0
1114542737826997873,location,1.0
1114677477157366272,cleanliness,1.0
1114677477157366272,location,1.0
1114677477157366272,value,1.0
1114683705747418550,communication,1.0
1114889879189058208,cleanliness,1.0
1114889879189058208,communication,1.0
1114889879189058208,value,1.0
1114904195556862236,amenities,0.5
1114904195556862236,cleanliness,1.0
1114904195556862236,communication,1.0
1114904195556862236,location,0.8823529411764706
1114926131901743625,amenities,1.0
1114926131901743625,check_in,1.0
1114926131901743625,cleanliness,1.0
1114926131901743625,communication,1.0
1114926131901743625,location,0.5
1114926131901743625,value,-1.0
1115325530264227986,communication,1.0
1115325530264227986,value,1.0
1115494397883764053,amenities,1.0
1115494397883764053,check_in,1.0
1115494397883764053,cleanliness,0.6666666666666666
1115494397883764053,communication,1.0
1115494397883764053,location,0.8333333333333334
1115494397883764053,value,1.0
1115519601412981357,communication,1.0
1115635483830973956,amenities,-1.0
1115635483830973956,check_in,1.0
1115635483830973956,communication,1.0
1115635483830973956,location,0.6
1115635483830973956,value,1.0
1115636133463135114,cleanliness,1.0
1115636133463135114,communication,1.0
1115636133463135114,location,1.0
1115654610251485489,cleanliness,1.0
1115654610251485489,communication,1.0
1115654610251485489,location,1.0
1115710458050172400,check_in,-1.0
1115710458050172400,cleanliness,-1.0
1115710458050172400,communication,-1.0
1115747689267530461,amenities,1.0
1115747689267530461,cleanliness,1.0
1115747689267530461,communication,1.0
1115747689267530461,location,1.0
1115747689267530461,value,1.0
1115879423577310540,communication,1.0
1115889856717074970,amenities,0.0
1115889856717074970,check_in,1.0
1115889856717074970,cleanliness,0.4285714285714285
1115889856717074970,location,0.8
1115889856717074970,value,1.0
1115918394277955819,check_in,1.0
1115918394277955819,cleanliness,1.0
1115918394277955819,communication,1.0
1115918394277955819,location,-1.0
1115928241359136355,check_in,1.0
1115928241359136355,cleanliness,1.0
1115928241359136355,communication,1.0
1116011414343123278,check_in,-1.0
1116011414343123278,cleanliness,0.7142857142857143
1116011414343123278,communication,0.3333333333333333
1116011414343123278,location,1.0
1116011414343123278,value,0.3333333333333333
1116265918297063009,cleanliness,1.0
1116265918297063009,communication,1.0
1116265918297063009,location,1.0
1116265918297063009,value,1.0
1116312791711244509,amenities,1.0
1116312791711244509,cleanliness,1.0
1116312791711244509,communication,1.0
1116312791711244509,location,1.0
1116312791711244509,value,1.0
1116341037444761239,cleanliness,1.0
1116341037444761239,communication,1.0
1116341037444761239,location,1.0
1116387919066561772,cleanliness,1.0
1116387919066561772,communication,1.0
1116387919066561772,location,1.0
1116392034693174135,cleanliness,1.0
1116392034693174135,communication,1.0
1116392034693174135,location,1.0
1116392034693174135,value,1.0
1116500111604879285,amenities,1.0
1116500111604879285,cleanliness,1.0
1116500111604879285,communication,1.0
1116500111604879285,value,1.0
1116504502517253476,amenities,1.0
1116504502517253476,cleanliness,1.0
1116504502517253476,communication,0.5555555555555556
1116504502517253476,location,0.0
1116504502517253476,value,-1.0
1116517595526336894,amenities,1.0
1116517595526336894,check_in,0.3333333333333333
1116517595526336894,cleanliness,0.3333333333333333
1116517595526336894,communication,1.0
1116517595526336894,location,1.0
1116971204091279219,amenities,1.0
1116971204091279219,cleanliness,1.0
1116971204091279219,communication,1.0
1116971204091279219,location,1.0
1117051398729342381,cleanliness,-0.6666666666666666
1117051398729342381,communication,1.0
1117051398729342381,location,1.0
1117068972120978922,cleanliness,1.0
1117068972120978922,communication,1.0
1117068972120978922,location,1.0
1117076202307701999,cleanliness,-1.0
1117076202307701999,communication,0.3333333333333333
1117076202307701999,location,-1.0
1117076202307701999,value,1.0
1117102402678090707,cleanliness,1.0
1117102402678090707,communication,1.0
1117102402678090707,location,1.0
1117102402678090707,value,1.0
1117152186521908124,location,1.0
1117170115978230186,location,1.0
1117197840512752691,cleanliness,1.0
1117197840512752691,communication,1.0
1117197840512752691,location,1.0
1117209235847755382,amenities,-1.0
1117209235847755382,cleanliness,1.0
1117209235847755382,communication,0.8571428571428571
1117209235847755382,location,1.0
1117212206020941363,check_in,-1.0
1117212206020941363,cleanliness,1.0
1117212206020941363,communication,0.7142857142857143
1117268554724314491,amenities,1.0
1117268554724314491,cleanliness,1.0
1117268554724314491,communication,1.0
1117268554724314491,location,1.0
1117297026335144409,cleanliness,1.0
1117297026335144409,location,1.0
1117313682737688062,check_in,1.0
1117313682737688062,cleanliness,1.0
1117313682737688062,communication,1.0
1117313682737688062,location,1.0
1117313682737688062,value,1.0
1117318009957133881,location,1.0
1117319575431646035,cleanliness,1.0
1117319575431646035,communication,0.7142857142857143
1117319575431646035,location,0.6666666666666666
1117319575431646035,value,1.0
1117334111385598589,amenities,1.0
1117334111385598589,cleanliness,1.0
1117334111385598589,communication,1.0
1117334111385598589,location,1.0
1117358975726918276,check_in,1.0
1117358975726918276,communication,0.0
1117397313974005506,cleanliness,1.0
1117598213309097670,amenities,-1.0
1117598213309097670,cleanliness,0.7777777777777778
1117598213309097670,communication,1.0
1117598213309097670,location,0.7142857142857143
1117598213309097670,value,1.0
1117858488444053579,amenities,0.0
1117858488444053579,cleanliness,1.0
1117858488444053579,communication,1.0
1117858488444053579,location,0.7777777777777778
1117858488444053579,value,0.6666666666666666
1117879198685363054,cleanliness,1.0
1117879198685363054,communication,1.0
1117879198685363054,location,1.0
1117974291636254672,amenities,1.0
1117974291636254672,check_in,1.0
1117974291636254672,cleanliness,1.0
1117974291636254672,communication,1.0
1117974291636254672,location,0.8888888888888888
1117974291636254672,value,1.0
1118037334608998665,amenities,0.0
1118037334608998665,communication,1.0
1118063278331517375,amenities,1.0
1118063278331517375,cleanliness,1.0
1118063278331517375,communication,0.8571428571428571
1118063278331517375,location,1.0
1118063278331517375,value,1.0
1118134302526787745,location,1.0
1118150802406788397,amenities,0.0
1118150802406788397,cleanliness,1.0
1118150802406788397,communication,0.7142857142857143
1118150802406788397,location,1.0
1118150802406788397,value,1.0
1118190002178938776,amenities,1.0
1118190002178938776,check_in,1.0
1118190002178938776,cleanliness,1.0
1118190002178938776,communication,1.0
1118190002178938776,location,-1.0
1118193517491679843,location,1.0
1118369098186511471,amenities,1.0
1118369098186511471,cleanliness,1.0
1118369098186511471,communication,0.9166666666666666
1118369098186511471,location,0.8947368421052632
1118369098186511471,value,1.0
1118513168103910856,communication,1.0
1118600515990287530,cleanliness,1.0
1118600515990287530,communication,1.0
1118600515990287530,location,0.3333333333333333
1118600515990287530,value,0.0
1118742716455633358,amenities,0.6
1118742716455633358,cleanliness,0.0
1118742716455633358,communication,1.0
1118742716455633358,location,1.0
1118763956231345268,communication,1.0
1118763956231345268,location,1.0
1118864717758287622,amenities,1.0
1118864717758287622,check_in,1.0
1118864717758287622,cleanliness,1.0
1118864717758287622,communication,1.0
1118864717758287622,location,0.7142857142857143
1118864717758287622,value,1.0
1119237226150397555,amenities,1.0
1119237226150397555,check_in,1.0
1119237226150397555,cleanliness,1.0
1119237226150397555,communication,1.0
1119237226150397555,location,1.0
1119237226150397555,value,1.0
1119404702150493021,amenities,0.3333333333333333
1119404702150493021,check_in,1.0
1119404702150493021,cleanliness,0.7142857142857143
1119404702150493021,communication,1.0
1119404702150493021,location,0.8181818181818182
1119457902633093433,communication,1.0
1119457902633093433,location,1.0
1119457902633093433,value,1.0
1119507237627281778,cleanliness,1.0
1119507237627281778,communication,0.6666666666666666
1119507237627281778,value,1.0
1119553764378206167,cleanliness,-1.0
1119553764378206167,value,-1.0
1119586490519437010,amenities,1.0
1119586490519437010,check_in,-1.0
1119586490519437010,cleanliness,0.2
1119586490519437010,communication,-1.0
1119586490519437010,location,0.0
1119586490519437010,value,-1.0
1119679978746497649,amenities,1.0
1119696376794767915,amenities,-1.0
1119696376794767915,check_in,-1.0
1119696376794767915,cleanliness,0.0
1119696376794767915,communication,-0.2
1119696376794767915,location,0.3333333333333333
1119696376794767915,value,1.0
1119867506276261490,amenities,1.0
1119867506276261490,cleanliness,1.0
1119867506276261490,communication,1.0
1119867506276261490,location,1.0
1119867506276261490,value,1.0
1119926739782208479,cleanliness,-1.0
1119926739782208479,location,1.0
1119935795453736596,amenities,-1.0
1119935795453736596,cleanliness,1.0
1119935795453736596,communication,1.0
1119935795453736596,location,1.0
1120039395894967336,amenities,0.3333333333333333
1120039395894967336,cleanliness,1.0
1120039395894967336,communication,1.0
1120039395894967336,location,1.0
1120039395894967336,value,1.0
1120072166685331632,cleanliness,1.0
1120072166685331632,communication,1.0
1120072166685331632,location,1.0
1120072331308499938,amenities,1.0
1120072331308499938,cleanliness,1.0
1120072331308499938,communication,1.0
1120072331308499938,location,0.75
1120072331308499938,value,1.0
1120072515038381508,amenities,0.5
1120072515038381508,check_in,1.0
1120072515038381508,cleanliness,1.0
1120072515038381508,communication,1.0
1120072515038381508,location,1.0
1120072515038381508,value,1.0
1120095716151094970,check_in,-1.0
1120095716151094970,cleanliness,-0.6
1120095716151094970,communication,0.0
1120095716151094970,location,0.5
1120095716151094970,value,-1.0
1120149242652973293,cleanliness,1.0
1120149242652973293,communication,1.0
1120149242652973293,location,1.0
1120167638837855586,amenities,1.0
1120167638837855586,cleanliness,1.0
1120167638837855586,communication,0.8333333333333334
1120167638837855586,location,0.8666666666666667
1120167638837855586,value,1.0
1120267572160348191,cleanliness,1.0
1120267572160348191,communication,1.0
1120267572160348191,location,1.0
1120294634068845093,amenities,-1.0
1120294634068845093,cleanliness,0.3333333333333333
1120294634068845093,communication,-1.0
1120294634068845093,location,1.0
1120302901203327542,amenities,1.0
1120302901203327542,check_in,-0.3333333333333333
1120302901203327542,cleanliness,1.0
1120302901203327542,communication,1.0
1120302901203327542,location,1.0
1120688398283585186,amenities,1.0
1120688398283585186,check_in,1.0
1120688398283585186,cleanliness,0.8333333333333334
1120688398283585186,communication,1.0
1120688398283585186,location,0.9090909090909092
1120716459612561474,communication,1.0
1120716459612561474,location,1.0
1120716459612561474,value,1.0
1120724783210936087,cleanliness,1.0
1120724783210936087,communication,1.0
1120724783210936087,location,1.0
1120724783210936087,value,1.0
1120744964230761808,amenities,1.0
1120744964230761808,cleanliness,1.0
1120744964230761808,communication,0.8
1120744964230761808,location,0.8947368421052632
1120744964230761808,value,1.0
1120894525306274092,amenities,1.0
1120894525306274092,check_in,1.0
1120894525306274092,cleanliness,1.0
1120894525306274092,communication,1.0
1120894525306274092,location,0.9
1120894525306274092,value,1.0
1120898572901569100,cleanliness,1.0
1120898572901569100,communication,1.0
1120898572901569100,location,1.0
1120898572901569100,value,1.0
1120936211963197287,communication,1.0
1120955913002377392,amenities,1.0
1120955913002377392,check_in,1.0
1120955913002377392,cleanliness,1.0
1120955913002377392,communication,0.9411764705882352
1120955913002377392,location,1.0
1120955913002377392,value,1.0
1121035979785732428,amenities,1.0
1121035979785732428,check_in,1.0
1121035979785732428,cleanliness,1.0
1121035979785732428,communication,1.0
1121035979785732428,location,0.9130434782608696
1121035979785732428,value,1.0
1121091030831776313,amenities,-1.0
1121091030831776313,check_in,-1.0
1121091030831776313,cleanliness,0.3333333333333333
1121091030831776313,communication,0.0
1121091030831776313,location,1.0
1121091030831776313,value,1.0
1121103470019759083,check_in,-1.0
1121103470019759083,cleanliness,1.0
1121103470019759083,communication,0.3333333333333333
1121103470019759083,location,0.5
1121103470019759083,value,1.0
1121110638306863964,communication,1.0
1121115241918116811,amenities,1.0
1121115241918116811,cleanliness,1.0
1121115241918116811,communication,-0.6
1121115241918116811,location,1.0
1121320979335753272,cleanliness,1.0
1121320979335753272,communication,0.0
1121320979335753272,location,1.0
1121320979335753272,value,1.0
1121341459112867755,check_in,-1.0
1121341459112867755,cleanliness,0.6666666666666666
1121341459112867755,communication,0.8333333333333334
1121341459112867755,location,0.9
1121341459112867755,value,0.75
1121345946282725694,check_in,0.0
1121345946282725694,cleanliness,1.0
1121345946282725694,communication,1.0
1121345946282725694,location,1.0
1121345946282725694,value,1.0
1121350299925562957,amenities,-1.0
1121350299925562957,cleanliness,1.0
1121350299925562957,communication,1.0
1121350299925562957,location,0.6666666666666666
1121350299925562957,value,1.0
1121420454484351086,amenities,1.0
1121420454484351086,cleanliness,1.0
1121420454484351086,communication,1.0
1121420454484351086,location,1.0
1121420454484351086,value,1.0
1121424251056811739,check_in,-1.0
1121424251056811739,cleanliness,0.6666666666666666
1121424251056811739,communication,-1.0
1121424251056811739,location,1.0
1121429931849180932,cleanliness,1.0
1121429931849180932,communication,1.0
1121480915099457004,amenities,1.0
1121480915099457004,check_in,1.0
1121480915099457004,cleanliness,1.0
1121480915099457004,communication,1.0
1121480915099457004,location,1.0
1121480915099457004,value,1.0
1121488434380355618,amenities,1.0
1121488434380355618,check_in,1.0
1121488434380355618,cleanliness,1.0
1121488434380355618,communication,1.0
1121488434380355618,location,1.0
1121488434380355618,value,1.0
1121491663083353455,amenities,-1.0
1121491663083353455,cleanliness,0.6666666666666666
1121491663083353455,communication,0.3333333333333333
1121491663083353455,location,-0.2
1121491663083353455,value,1.0
1121498003440658424,cleanliness,0.3333333333333333
1121498003440658424,communication,1.0
1121518172515809318,cleanliness,1.0
1121518172515809318,communication,1.0
1121518172515809318,location,1.0
1121518172515809318,value,1.0
1121607599606603865,cleanliness,1.0
1121669129939970357,cleanliness,1.0
1121669129939970357,communication,1.0
1121669129939970357,location,1.0
1121684148012314328,amenities,1.0
1121684148012314328,check_in,1.0
1121684148012314328,cleanliness,0.6
1121684148012314328,communication,-0.3333333333333333
1121684148012314328,location,1.0
1121684148012314328,value,1.0
1121699583300550220,amenities,-1.0
1121699583300550220,communication,-1.0
1121699583300550220,location,-1.0
1121768578462441029,amenities,-1.0
1121768578462441029,check_in,-1.0
1121768578462441029,communication,0.3333333333333333
1122022909044218599,cleanliness,1.0
1122022909044218599,communication,1.0
1122022909044218599,location,1.0
1122022909044218599,value,1.0
1122036209309200043,amenities,1.0
1122036209309200043,cleanliness,1.0
1122036209309200043,communication,1.0
1122036209309200043,location,1.0
1122110014274533247,amenities,-1.0
1122110014274533247,cleanliness,-1.0
1122114220607114865,cleanliness,0.0
1122114220607114865,location,1.0
1122189307871074530,cleanliness,1.0
1122252415974061135,communication,1.0
1122252415974061135,location,1.0
1122253170879328929,communication,1.0
1122273537071582990,amenities,1.0
1122273537071582990,check_in,1.0
1122273537071582990,cleanliness,1.0
1122273537071582990,communication,1.0
1122273537071582990,location,1.0
1122273537071582990,value,1.0
1122291926093109139,cleanliness,-1.0
1122291926093109139,communication,-0.6
1122291926093109139,location,1.0
1122291926093109139,value,-1.0
1122292766586749389,communication,1.0
1122292766586749389,location,1.0
1122292766586749389,value,1.0
1122351447209555694,check_in,0.0
1122351447209555694,cleanliness,0.0
1122351447209555694,communication,1.0
1122351447209555694,location,0.0
1122351447209555694,value,1.0
1122352047834634810,cleanliness,-1.0
1122352047834634810,communication,0.0
1122352047834634810,location,1.0
1122352047834634810,value,1.0
1122356625006325994,check_in,-1.0
1122357563893052078,check_in,-1.0
1122357563893052078,cleanliness,1.0
1122357563893052078,communication,-0.3333333333333333
1122357563893052078,location,0.5
1122357563893052078,value,1.0
1122358170008510777,location,1.0
1122361325349855546,communication,1.0
1122397053109211465,location,1.0
1122455916002192977,communication,1.0
1122455916002192977,location,1.0
1122543265323833138,amenities,1.0
1122543265323833138,communication,1.0
1122697545923520979,check_in,1.0
1122697545923520979,cleanliness,1.0
1122697545923520979,communication,1.0
1122697545923520979,location,1.0
1122697545923520979,value,1.0
1122708810883482879,check_in,-1.0
1122708810883482879,cleanliness,-1.0
1122708810883482879,communication,0.6666666666666666
1122708810883482879,location,0.6
1122708810883482879,value,1.0
1122835191429181013,cleanliness,1.0
1122835191429181013,communication,1.0
1123043724292871014,amenities,1.0
1123043724292871014,cleanliness,1.0
1123043724292871014,communication,1.0
1123043724292871014,location,1.0
1123043724292871014,value,1.0
1123115495190467283,communication,1.0
1123115495190467283,location,1.0
1123130034922484530,cleanliness,0.0
1123130034922484530,location,1.0
1123130034922484530,value,-1.0
1123173515557198244,communication,1.0
1123173515557198244,value,1.0
1123220271173483246,communication,1.0
1123451674957212944,amenities,1.0
1123451674957212944,cleanliness,1.0
1123451674957212944,communication,1.0
1123451674957212944,location,1.0
1123451674957212944,value,0.5
1123605547174362497,cleanliness,1.0
1123605547174362497,location,1.0
1123619854360611079,check_in,1.0
1123619854360611079,cleanliness,1.0
1123619854360611079,communication,1.0
1123619854360611079,location,1.0
1123619854360611079,value,-1.0
1123674727317877359,cleanliness,1.0
1123674727317877359,communication,1.0
1123704503467585568,cleanliness,1.0
1123704503467585568,communication,1.0
1123704503467585568,location,1.0
1123715915224280933,location,1.0
1123813400182278328,amenities,-1.0
1123813400182278328,cleanliness,-1.0
1123813400182278328,communication,1.0
1123813400182278328,location,0.5
1123830183874498383,cleanliness,1.0
1123830183874498383,communication,0.2
1123830183874498383,location,0.7777777777777778
1123830183874498383,value,1.0
1123853134133181143,cleanliness,1.0
1123853134133181143,communication,0.3333333333333333
1123853134133181143,location,1.0
1123853134133181143,value,1.0
1124142661432153049,cleanliness,1.0
1124142661432153049,communication,1.0
1124142661432153049,location,1.0
1124232529926667020,cleanliness,1.0
1124232529926667020,communication,1.0
1124232529926667020,location,1.0
1124232529926667020,value,1.0
1124282332630711692,cleanliness,1.0
1124288959292626250,check_in,1.0
1124288959292626250,cleanliness,0.0
1124288959292626250,communication,1.0
1124288959292626250,location,1.0
1124288959292626250,value,1.0
1124364114922443304,amenities,-1.0
1124364114922443304,check_in,1.0
1124364114922443304,cleanliness,0.7142857142857143
1124364114922443304,communication,0.75
1124364114922443304,location,1.0
1124364114922443304,value,1.0
1124408510322579147,amenities,1.0
1124408510322579147,communication,1.0
1124408510322579147,location,1.0
1124430996419088922,amenities,-1.0
1124430996419088922,check_in,0.0
1124430996419088922,location,0.3333333333333333
1124468021553086349,location,1.0
1124518884664914316,value,1.0
1124528792002335272,amenities,1.0
1124528792002335272,check_in,0.0
1124528792002335272,cleanliness,1.0
1124528792002335272,communication,1.0
1124528792002335272,location,1.0
1124528792002335272,value,1.0
1124542333182045699,amenities,1.0
1124542333182045699,cleanliness,0.5
1124542333182045699,communication,1.0
1124542333182045699,location,1.0
1124542333182045699,value,1.0
1124569797107303883,cleanliness,1.0
1124569797107303883,communication,1.0
1124569797107303883,location,1.0
1124569797107303883,value,1.0
1124670222254021281,amenities,1.0
1124670222254021281,check_in,1.0
1124670222254021281,cleanliness,1.0
1124670222254021281,communication,1.0
1124670222254021281,location,0.875
1124670222254021281,value,1.0
1125054676764352471,amenities,1.0
1125054676764352471,cleanliness,0.7142857142857143
1125054676764352471,communication,0.8181818181818182
1125054676764352471,location,1.0
1125054676764352471,value,1.0
1125104552888953265,amenities,-1.0
1125104552888953265,check_in,-1.0
1125104552888953265,cleanliness,-1.0
1125104552888953265,communication,-1.0
1125144981544746316,amenities,1.0
1125144981544746316,check_in,1.0
1125144981544746316,cleanliness,1.0
1125144981544746316,communication,1.0
1125144981544746316,location,0.8461538461538461
1125144981544746316,value,1.0
1125191420142922556,amenities,1.0
1125191420142922556,cleanliness,1.0
1125191420142922556,communication,1.0
1125191420142922556,location,0.6666666666666666
1125191420142922556,value,1.0
1125294756220685300,amenities,1.0
1125294756220685300,cleanliness,0.6
1125294756220685300,communication,1.0
1125294756220685300,location,1.0
1125424340501816954,cleanliness,1.0
1125424340501816954,communication,1.0
1125433717659203939,check_in,1.0
1125433717659203939,cleanliness,1.0
1125433717659203939,communication,1.0
1125433717659203939,location,0.2
1125433717659203939,value,1.0
1125604701719930535,cleanliness,-1.0
1125604701719930535,communication,-1.0
1125682065698347250,amenities,1.0
1125682065698347250,cleanliness,1.0
1125682065698347250,communication,1.0
1125682065698347250,location,1.0
1125702211952132192,communication,1.0
1125702211952132192,value,1.0
1125756467862944292,amenities,0.0
1125756467862944292,communication,1.0
1125756467862944292,value,-1.0
1125758231604343921,amenities,1.0
1125758231604343921,check_in,1.0
1125758231604343921,cleanliness,0.6
1125758231604343921,communication,1.0
1125758231604343921,location,0.5
1125758231604343921,value,0.3333333333333333
1125809770415863200,amenities,1.0
1125809770415863200,cleanliness,1.0
1125809770415863200,communication,1.0
1125809770415863200,location,0.8333333333333334
1125809770415863200,value,0.7142857142857143
1125838908059719790,cleanliness,1.0
1125838908059719790,communication,1.0
1125838908059719790,location,0.0
1125838908059719790,value,1.0
1125851482881503334,cleanliness,-1.0
1125851482881503334,value,1.0
1125851900097786751,amenities,1.0
1125851900097786751,cleanliness,0.0
1125851900097786751,communication,1.0
1125851900097786751,location,0.6
1125897092392828614,amenities,-1.0
1125897092392828614,communication,1.0
1125897092392828614,location,1.0
1125913744559006661,communication,1.0
1125913744559006661,location,1.0
1125915470530699886,cleanliness,1.0
1125915470530699886,communication,1.0
1125915470530699886,location,1.0
1125921800808035131,amenities,0.0
1125921800808035131,check_in,-1.0
1125921800808035131,cleanliness,0.0
1125921800808035131,communication,-0.1111111111111111
1125921800808035131,location,1.0
1125921800808035131,value,0.0
1125943012926012859,amenities,1.0
1125943012926012859,cleanliness,-1.0
1125943012926012859,communication,-1.0
1125944583333994565,amenities,-1.0
1125944583333994565,cleanliness,0.3333333333333333
1125944583333994565,communication,1.0
1125944583333994565,value,1.0
1125951061521050551,location,1.0
1125970906757470118,cleanliness,-1.0
1125970906757470118,communication,1.0
1125970906757470118,location,0.3333333333333333
1126118417510709934,cleanliness,1.0
1126118417510709934,communication,1.0
1126118417510709934,location,1.0
1126153870508956569,amenities,1.0
1126153870508956569,check_in,1.0
1126153870508956569,cleanliness,1.0
1126153870508956569,communication,1.0
1126153870508956569,location,1.0
1126153870508956569,value,1.0
1126172079963048188,communication,1.0
1126172079963048188,location,1.0
1126381181370127453,amenities,1.0
1126381181370127453,check_in,1.0
1126381181370127453,cleanliness,0.92
1126381181370127453,communication,0.9230769230769232
1126381181370127453,location,1.0
1126381181370127453,value,1.0
1126533219736901022,amenities,1.0
1126533219736901022,cleanliness,0.0
1126533219736901022,communication,1.0
1126533219736901022,location,1.0
1126647112746522215,cleanliness,1.0
1126647112746522215,communication,1.0
1126647112746522215,location,1.0
1126647112746522215,value,1.0
1126671576513762625,amenities,1.0
1126671576513762625,cleanliness,1.0
1126671576513762625,communication,1.0
1126671576513762625,location,0.9
1126671576513762625,value,1.0
1126872911421226204,amenities,1.0
1126872911421226204,communication,1.0
1126872911421226204,location,1.0
1127106817274395758,amenities,-1.0
1127106817274395758,communication,1.0
1127106817274395758,value,-1.0
1127201832533648395,amenities,1.0
1127201832533648395,check_in,1.0
1127201832533648395,cleanliness,1.0
1127201832533648395,communication,0.0
1127201832533648395,location,0.3333333333333333
1127201832533648395,value,1.0
1127298178260260144,communication,1.0
1127339065620007611,amenities,1.0
1127339065620007611,cleanliness,1.0
1127339065620007611,communication,1.0
1127339065620007611,location,1.0
1127365462404428464,communication,1.0
1127365462404428464,location,1.0
1127416266493555144,communication,1.0
1127416266493555144,location,0.0
1127445677686474201,check_in,1.0
1127445677686474201,cleanliness,1.0
1127445677686474201,communication,1.0
1127445677686474201,location,1.0
1127450584676287362,amenities,0.3333333333333333
1127450584676287362,cleanliness,1.0
1127450584676287362,communication,0.8181818181818182
1127450584676287362,location,1.0
1127450584676287362,value,1.0
1127462937622066141,amenities,0.0
1127462937622066141,cleanliness,0.0
1127462937622066141,communication,1.0
1127462937622066141,location,0.5
1127462937622066141,value,0.0
1127470107650112693,amenities,1.0
1127470107650112693,cleanliness,1.0
1127470107650112693,communication,1.0
1127470107650112693,location,1.0
1127470107650112693,value,1.0
1127556247533426271,check_in,-1.0
1127556247533426271,cleanliness,0.7142857142857143
